,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
216,20220724_012227_3620110077,0.21,0.30000000000000004,20,0.21787499999999999,0.3037500000000001,20.0,6626.920518498273
217,20220724_012227_3620110077,0.21,0.30000000000000004,25,0.21153125,0.3040625,25.546875000000004,8467.716488730906
218,20220724_012227_3620110077,0.21,0.3500000000000001,20,0.21,0.3500000000000001,20.0,100000.0
219,20220724_012227_3620110077,0.21,0.3500000000000001,25,0.21,0.3500000000000001,25.0,100000.0
220,20220724_012227_3620110077,0.21,0.40000000000000013,20,0.21,0.40000000000000013,20.0,100000.0
221,20220724_012227_3620110077,0.21,0.40000000000000013,25,0.21,0.40000000000000013,25.0,100000.0
222,20220724_012227_3620110077,0.21,0.45000000000000007,20,0.21,0.45000000000000007,20.0,100000.0
223,20220724_012227_3620110077,0.21,0.45000000000000007,25,0.21,0.45000000000000007,25.0,100000.0
224,20220724_012227_3620110077,0.22999999999999998,0.1,20,0.22999999999999998,0.1,20.0,100000.0
225,20220724_012227_3620110077,0.22999999999999998,0.1,25,0.22999999999999998,0.1,25.0,100000.0
226,20220724_012227_3620110077,0.22999999999999998,0.15000000000000002,20,0.22999999999999998,0.15000000000000002,20.0,100000.0
227,20220724_012227_3620110077,0.22999999999999998,0.15000000000000002,25,0.22999999999999998,0.15000000000000002,25.0,100000.0
228,20220724_012227_3620110077,0.22999999999999998,0.20000000000000004,20,0.22999999999999998,0.20000000000000004,20.0,100000.0
229,20220724_012227_3620110077,0.22999999999999998,0.20000000000000004,25,0.24150000000000005,0.21000000000000002,22.5,9202.096034633912
230,20220724_012227_3620110077,0.22999999999999998,0.25000000000000006,20,0.25069290123456794,0.2514274691358025,19.287037037037038,9056.114442953318
