,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
230,20220724_012227_3620110077,0.22999999999999998,0.25000000000000006,20,0.3,0.27707387447805365,20.363863797269364,9242.677652442371
231,20220724_012227_3620110077,0.22999999999999998,0.25000000000000006,25,0.3,0.1770514423652652,23.567816978560028,8969.096771723904
232,20220724_012227_3620110077,0.22999999999999998,0.30000000000000004,20,0.29377616954313607,0.4622134744321484,20.016419143159418,8794.140899014534
233,20220724_012227_3620110077,0.22999999999999998,0.30000000000000004,25,0.18653580738835512,0.2718772039995413,25.317918046324706,6661.302873491319
234,20220724_012227_3620110077,0.22999999999999998,0.3500000000000001,20,0.26569508525986596,0.2711731032243526,22.225548937651137,9090.286020796397
235,20220724_012227_3620110077,0.22999999999999998,0.3500000000000001,25,0.3,0.18217495410784523,25.11789990705006,8994.071113724342
236,20220724_012227_3620110077,0.22999999999999998,0.40000000000000013,20,0.3,0.46274253945331345,20.446889676750946,8794.140899014534
237,20220724_012227_3620110077,0.22999999999999998,0.40000000000000013,25,0.23851295608238432,0.3126718203837952,25.409213672136342,8849.123849804231
238,20220724_012227_3620110077,0.22999999999999998,0.45000000000000007,20,0.3,0.32060637467516445,20.564096969622625,9334.014932552098
239,20220724_012227_3620110077,0.22999999999999998,0.45000000000000007,25,0.2500217647533726,0.3169363572043177,26.558774449698134,9022.684227868278
240,20220730_125009_3620112077,0.19,0.1,20,0.1,0.2817956102735193,21.20932292566285,66329.55566905082
241,20220730_125009_3620112077,0.19,0.1,25,0.1692831921319465,0.3679766400930724,24.26630101403434,66344.50334722019
242,20220730_125009_3620112077,0.19,0.15000000000000002,20,0.2567236052277707,0.1629098492954139,20.042208845727963,65452.8302970286
243,20220730_125009_3620112077,0.19,0.15000000000000002,25,0.2481797998294032,0.17773549134290065,25.871909790619142,65255.840434781414
244,20220730_125009_3620112077,0.19,0.20000000000000004,20,0.1,0.2980971449998664,20.286626479058672,65728.7715417816
245,20220730_125009_3620112077,0.19,0.20000000000000004,25,0.20357065357306736,0.4583889295788785,25.25305217212362,66928.25553234154
246,20220730_125009_3620112077,0.19,0.25000000000000006,20,0.2556816392267556,0.18489171869706117,20.405839662730507,65387.521131741894
247,20220730_125009_3620112077,0.19,0.25000000000000006,25,0.20396209985776795,0.1,23.969629834160425,66389.41705133865
248,20220730_125009_3620112077,0.19,0.30000000000000004,20,0.1,0.2690138187907034,20.0,66329.55566905082
249,20220730_125009_3620112077,0.19,0.30000000000000004,25,0.22080860011045217,0.44621777375298444,24.833911674645044,66920.1981872239
250,20220730_125009_3620112077,0.19,0.3500000000000001,20,0.1565679071702763,0.39820270293022486,20.36289109328992,66169.8045439623
251,20220730_125009_3620112077,0.19,0.3500000000000001,25,0.16536315731231005,0.4324726947168863,25.307553961585832,65848.4722418175
252,20220730_125009_3620112077,0.19,0.40000000000000013,20,0.1,0.2668635063786897,20.203910845903277,66329.55566905082
253,20220730_125009_3620112077,0.19,0.40000000000000013,25,0.15750849943743572,0.4112294381204471,24.884772838334616,66169.8045439623
254,20220730_125009_3620112077,0.19,0.45000000000000007,20,0.2151401754734003,0.5,20.270063833395703,67673.83982168329
255,20220730_125009_3620112077,0.19,0.45000000000000007,25,0.20818117136358677,0.4553612636074115,25.989885769164562,66719.7464891787
256,20220730_125009_3620112077,0.21,0.1,20,0.24271505223035172,0.16041110179193874,20.0,65452.8302970286
257,20220730_125009_3620112077,0.21,0.1,25,0.2117052458954558,0.4402769772344073,25.76429905598648,66946.61422061753
258,20220730_125009_3620112077,0.21,0.15000000000000002,20,0.22176993880836,0.5,20.172644179938715,67426.72380552931
259,20220730_125009_3620112077,0.21,0.15000000000000002,25,0.22504050418274915,0.4470111510532374,25.231381235909787,66996.9535515653
260,20220730_125009_3620112077,0.21,0.20000000000000004,20,0.2328616800658372,0.45864587523204503,20.573620142415574,66953.0583176136
261,20220730_125009_3620112077,0.21,0.20000000000000004,25,0.16682824184898798,0.4304548101236587,24.691231886651074,65848.4722418175
262,20220730_125009_3620112077,0.21,0.25000000000000006,20,0.1,0.2707076898265616,20.205479363299915,66304.16230558814
263,20220730_125009_3620112077,0.21,0.25000000000000006,25,0.24035274789453093,0.1604662819376258,25.141264783767998,65299.13796812258
264,20220730_125009_3620112077,0.21,0.30000000000000004,20,0.1,0.2689713965567623,20.0,66329.55566905082
265,20220730_125009_3620112077,0.21,0.30000000000000004,25,0.2640656771018734,0.17152606177966256,25.063491527216698,65322.4886130278
266,20220730_125009_3620112077,0.21,0.3500000000000001,20,0.15498767917824635,0.40202858936373786,20.635837679181847,66169.8045439623
267,20220730_125009_3620112077,0.21,0.3500000000000001,25,0.11427820863183316,0.1,24.746122353650563,67570.01001281902
268,20220730_125009_3620112077,0.21,0.40000000000000013,20,0.22017816777646274,0.4752346224202949,20.505356561548858,66920.1981872239
269,20220730_125009_3620112077,0.21,0.40000000000000013,25,0.10846537716514368,0.1,25.701572584148185,66774.20425230893
270,20220730_125009_3620112077,0.21,0.45000000000000007,20,0.25562279084930906,0.14287133285971704,20.693952374101055,65609.40852793139
271,20220730_125009_3620112077,0.21,0.45000000000000007,25,0.21,0.45000000000000007,25.0,66719.7464891787
272,20220730_125009_3620112077,0.22999999999999998,0.1,20,0.1,0.2661305082285145,20.447395373164433,66329.55566905082
273,20220730_125009_3620112077,0.22999999999999998,0.1,25,0.12363634293532241,0.1,24.593386117261478,67819.33148788188
274,20220730_125009_3620112077,0.22999999999999998,0.15000000000000002,20,0.1,0.29791589158573406,20.69161552727175,65728.7715417816
275,20220730_125009_3620112077,0.22999999999999998,0.15000000000000002,25,0.12023835792348708,0.2852675104763428,25.636229326785426,65888.49670534137
276,20220730_125009_3620112077,0.22999999999999998,0.20000000000000004,20,0.1,0.2842255604627141,20.08546058284287,65758.24017377416
277,20220730_125009_3620112077,0.22999999999999998,0.20000000000000004,25,0.11686797944484992,0.3899334438933981,24.72194588979318,67451.01467772553
278,20220730_125009_3620112077,0.22999999999999998,0.25000000000000006,20,0.24431281659906118,0.1414901418817966,20.262613381994438,65522.23530796894
279,20220730_125009_3620112077,0.22999999999999998,0.25000000000000006,25,0.23207018195533702,0.5,25.338793691607325,67925.80700374163
280,20220730_125009_3620112077,0.22999999999999998,0.30000000000000004,20,0.19794925717467038,0.47141048005617736,20.08862300873163,66928.25553234154
281,20220730_125009_3620112077,0.22999999999999998,0.30000000000000004,25,0.2169940075986007,0.45666970421675057,23.60228792848097,66953.0583176136
282,20220730_125009_3620112077,0.22999999999999998,0.3500000000000001,20,0.28360375359434864,0.4539964947604833,20.0,67630.0770594195
283,20220730_125009_3620112077,0.22999999999999998,0.3500000000000001,25,0.21371641389807428,0.384919526580633,24.7429062345795,68001.47757008985
284,20220730_125009_3620112077,0.22999999999999998,0.40000000000000013,20,0.2522585613594287,0.46900959673737763,20.0,67272.62102872536
285,20220730_125009_3620112077,0.22999999999999998,0.40000000000000013,25,0.3,0.4680340255734855,25.990822253867883,68160.18627559583
286,20220730_125009_3620112077,0.22999999999999998,0.45000000000000007,20,0.1,0.2973877223501442,20.00753208969508,65728.7715417816
287,20220730_125009_3620112077,0.22999999999999998,0.45000000000000007,25,0.25105350716024444,0.1484523801270735,25.569929749166512,65416.014240643744
