,OBSID,AIA_N_GUESS,IRIS_N_GUESS,BLUR_GUESS,OPTIMIZED_AIA,OPTIMIZED_IRIS,OPTIMIZED_BLUR,RESULT
67,20220626_040436_3620108077,0.21,0.15000000000000002,25,0.22168624517154426,0.3077263336369595,28.417047792043295,762.3838324550098
68,20220626_040436_3620108077,0.21,0.20000000000000004,20,0.2201884865405482,0.29382834652783374,23.61277929146915,762.6606401220874
69,20220626_040436_3620108077,0.21,0.20000000000000004,25,0.20238701808036613,0.20753204854886215,24.396720256496515,759.1132037351919
70,20220626_040436_3620108077,0.21,0.25000000000000006,20,0.20117685778793482,0.20670843567595626,24.714717469598586,759.251921944449
71,20220626_040436_3620108077,0.21,0.25000000000000006,25,0.22004017600431533,0.23618280809779135,20.456722388397164,760.5558938247523
72,20220626_040436_3620108077,0.21,0.30000000000000004,20,0.21220093020116776,0.21213545551202057,24.813000274774623,759.2691241975489
73,20220626_040436_3620108077,0.21,0.30000000000000004,25,0.22020192295960958,0.3086681551492413,27.098219350714892,762.6606401220874
74,20220626_040436_3620108077,0.21,0.3500000000000001,20,0.21894772324505876,0.3383480835159841,21.998811699236768,764.3144014848768
75,20220626_040436_3620108077,0.21,0.3500000000000001,25,0.22059575696293657,0.3089397902641113,26.950823473416158,762.3838324550098
76,20220626_040436_3620108077,0.21,0.40000000000000013,20,0.1979295286471776,0.20399351560807394,20.323878145366596,760.4013418207603
77,20220626_040436_3620108077,0.21,0.40000000000000013,25,0.2281532622220493,0.23229684265977518,21.838990815116578,763.2159418003586
78,20220626_040436_3620108077,0.21,0.45000000000000007,20,0.2139771813220279,0.20661700431624497,22.202963534112055,764.6444953849475
79,20220626_040436_3620108077,0.21,0.45000000000000007,25,0.19748010578043176,0.20422550163352907,20.2164952634696,760.4013418207603
80,20220626_040436_3620108077,0.22999999999999998,0.1,20,0.20201317175641137,0.20735244030968752,24.157990446151775,759.251921944449
81,20220626_040436_3620108077,0.22999999999999998,0.1,25,0.1985266444696176,0.20477052813212607,22.573705426581036,760.4013418207603
82,20220626_040436_3620108077,0.22999999999999998,0.15000000000000002,20,0.21769637894486343,0.21257985107655275,21.6003998776495,764.3510243514136
83,20220626_040436_3620108077,0.22999999999999998,0.15000000000000002,25,0.20332410240516713,0.20767132415148207,24.25407637425889,759.1132037351919
84,20220626_040436_3620108077,0.22999999999999998,0.20000000000000004,20,0.20127504529180715,0.20656726658501384,24.202773593948454,759.251921944449
85,20220626_040436_3620108077,0.22999999999999998,0.20000000000000004,25,0.20208678344933498,0.2380432426356863,21.975201039134173,760.15028694635
86,20220626_040436_3620108077,0.22999999999999998,0.25000000000000006,20,0.2110506870693012,0.21227257050511683,24.460527336866793,759.2691241975489
87,20220626_040436_3620108077,0.22999999999999998,0.25000000000000006,25,0.22116422088042315,0.30650922611671677,28.01867953259595,761.1304071878996
88,20220626_040436_3620108077,0.22999999999999998,0.30000000000000004,20,0.1972625299395395,0.20475943895662643,22.588652742236,760.4013418207603
89,20220626_040436_3620108077,0.22999999999999998,0.30000000000000004,25,0.2082805504022655,0.1999247491702704,22.55085299642307,763.2826449464412
90,20220626_040436_3620108077,0.22999999999999998,0.3500000000000001,20,0.20133926133618307,0.20417360170300305,22.976312326579656,763.6024248978534
91,20220626_040436_3620108077,0.22999999999999998,0.3500000000000001,25,0.23054167451758,0.326232139280104,20.202344025557444,763.3940108494144
92,20220626_040436_3620108077,0.22999999999999998,0.40000000000000013,20,0.20899848374518978,0.20066787846728754,22.90910389395499,762.3706901641849
93,20220626_040436_3620108077,0.22999999999999998,0.40000000000000013,25,0.23888896819932015,0.2389911124893493,23.021867655582863,764.1549704969739
94,20220626_040436_3620108077,0.22999999999999998,0.45000000000000007,20,0.21630386849802047,0.20898672113007588,22.812757210089877,761.1981419299123
95,20220626_040436_3620108077,0.22999999999999998,0.45000000000000007,25,0.1980632590059123,0.20422084354243802,22.914530948135432,760.4013418207603
96,20220721_053919_3620108077,0.19,0.1,20,0.2415950833994776,0.27308644037457896,25.05209271330188,890.1332377778697
97,20220721_053919_3620108077,0.19,0.1,25,0.2306402271945042,0.2732980092233575,27.23151539343831,890.1332377778697
98,20220721_053919_3620108077,0.19,0.15000000000000002,20,0.24082173852701882,0.272944605635909,26.931957620040865,890.1332377778697
99,20220721_053919_3620108077,0.19,0.15000000000000002,25,0.23562664740421072,0.2684578245739477,25.361324583832385,890.1332377778697
100,20220721_053919_3620108077,0.19,0.20000000000000004,20,0.2245343954984716,0.3147200961338628,23.323179239780753,851.1506329123971
101,20220721_053919_3620108077,0.19,0.20000000000000004,25,0.21151916368815185,0.2807411106543713,20.809330753510007,854.1363166590412
102,20220721_053919_3620108077,0.19,0.25000000000000006,20,0.20673336748341964,0.27991542240711814,20.558522190392495,854.1363166590412
103,20220721_053919_3620108077,0.19,0.25000000000000006,25,0.20601997565732785,0.25901073367381683,24.998802164594505,874.7470681433824
104,20220721_053919_3620108077,0.19,0.30000000000000004,20,0.2214700816795867,0.3145096034414205,23.574950917182935,851.1506329123971
105,20220721_053919_3620108077,0.19,0.30000000000000004,25,0.23825335103449022,0.27110672911152467,21.99472598014419,890.1332377778697
106,20220721_053919_3620108077,0.19,0.3500000000000001,20,0.20539401445874161,0.2804703997944297,20.394045922870237,854.1363166590412
107,20220721_053919_3620108077,0.19,0.3500000000000001,25,0.24138963704971994,0.2718671477559194,25.634978217025196,890.1332377778697
108,20220721_053919_3620108077,0.19,0.40000000000000013,20,0.23909066997231734,0.27311750906358395,23.37964584842171,890.1332377778697
109,20220721_053919_3620108077,0.19,0.40000000000000013,25,0.24645216696738756,0.3572214281149378,21.037583475654223,870.7631873002143
110,20220721_053919_3620108077,0.19,0.45000000000000007,20,0.24165352482431043,0.2680717559118312,24.94781812060225,890.1332377778697
111,20220721_053919_3620108077,0.19,0.45000000000000007,25,0.23048054409779636,0.26736333473901397,23.439215342344237,890.1332377778697
112,20220721_053919_3620108077,0.21,0.1,20,0.2391456902695147,0.267996937276775,22.059744190303174,890.1332377778697
113,20220721_053919_3620108077,0.21,0.1,25,0.22549097173251786,0.3146329263967556,22.121793852322266,851.1506329123971
114,20220721_053919_3620108077,0.21,0.15000000000000002,20,0.20661969243589134,0.2807097066062637,20.749730651962878,854.1363166590412
115,20220721_053919_3620108077,0.21,0.15000000000000002,25,0.23037649286886555,0.2734860154390177,25.822101197475174,890.1332377778697
116,20220721_053919_3620108077,0.21,0.20000000000000004,20,0.2059438477150234,0.27947136268839706,20.24197946834376,854.1363166590412
117,20220721_053919_3620108077,0.21,0.20000000000000004,25,0.23263641664356915,0.2681878313717627,25.602740308171242,890.1332377778697
118,20220721_053919_3620108077,0.21,0.25000000000000006,20,0.22511818575002865,0.31336292743329053,21.066241409375184,851.1506329123971
119,20220721_053919_3620108077,0.21,0.25000000000000006,25,0.22480332556521493,0.31427994892760686,22.07660099940689,851.1506329123971
120,20220721_053919_3620108077,0.21,0.30000000000000004,20,0.23926753199777387,0.27188226747821137,25.3128982289369,890.1332377778697
121,20220721_053919_3620108077,0.21,0.30000000000000004,25,0.2409111861764386,0.27362793328112484,25.2584552419054,890.1332377778697
122,20220721_053919_3620108077,0.21,0.3500000000000001,20,0.20797847885585674,0.2809599255122121,20.885549936098585,854.1363166590412
123,20220721_053919_3620108077,0.21,0.3500000000000001,25,0.22443685923613768,0.3148377591668228,23.60346005826829,851.1506329123971
124,20220721_053919_3620108077,0.21,0.40000000000000013,20,0.2300643220391679,0.26705055215254764,22.515839298700943,890.1332377778697
125,20220721_053919_3620108077,0.21,0.40000000000000013,25,0.2250582392373393,0.31443742646209255,22.367515751976583,851.1506329123971
126,20220721_053919_3620108077,0.21,0.45000000000000007,20,0.2062822751934332,0.2788746449030037,20.143392274320266,854.1363166590412
127,20220721_053919_3620108077,0.21,0.45000000000000007,25,0.22822992402247838,0.31855469436719136,24.879115865338974,880.4814684206362
128,20220721_053919_3620108077,0.22999999999999998,0.1,20,0.20675296343401045,0.2796161902363614,20.556892703895354,854.1363166590412
129,20220721_053919_3620108077,0.22999999999999998,0.1,25,0.22571055594372152,0.3140408645957346,22.41169629077055,851.1506329123971
130,20220721_053919_3620108077,0.22999999999999998,0.15000000000000002,20,0.23608342704480823,0.2678701398394083,25.194888577434977,890.1332377778697
131,20220721_053919_3620108077,0.22999999999999998,0.15000000000000002,25,0.23332553215859098,0.26468350750702074,23.842463744978993,890.1332377778697
132,20220721_053919_3620108077,0.22999999999999998,0.20000000000000004,20,0.22467397873060366,0.3145690394371557,22.73783630554536,851.1506329123971
133,20220721_053919_3620108077,0.22999999999999998,0.20000000000000004,25,0.23784938009401727,0.2729138713160521,25.41628913698266,890.1332377778697
134,20220721_053919_3620108077,0.22999999999999998,0.25000000000000006,20,0.22561580294797262,0.3141461597038278,22.69737524154656,851.1506329123971
135,20220721_053919_3620108077,0.22999999999999998,0.25000000000000006,25,0.22522657393945078,0.3149229876358399,23.485957520852086,851.1506329123971
136,20220721_053919_3620108077,0.22999999999999998,0.30000000000000004,20,0.22531687439559853,0.31445000631076875,22.30161893667222,851.1506329123971
137,20220721_053919_3620108077,0.22999999999999998,0.30000000000000004,25,0.225023878873251,0.3122605715336955,21.56916559888989,851.1506329123971
138,20220721_053919_3620108077,0.22999999999999998,0.3500000000000001,20,0.22805657948271923,0.32697379772370944,27.55636761379826,880.4814684206362
139,20220721_053919_3620108077,0.22999999999999998,0.3500000000000001,25,0.20628884042039852,0.25931055872231223,24.886201070056963,874.7470681433824
140,20220721_053919_3620108077,0.22999999999999998,0.40000000000000013,20,0.2253330044999087,0.3120818847627021,21.55714380199463,851.1506329123971
141,20220721_053919_3620108077,0.22999999999999998,0.40000000000000013,25,0.23436061451286083,0.26671289581241914,24.751575555678826,890.1332377778697
142,20220721_053919_3620108077,0.22999999999999998,0.45000000000000007,20,0.23226755269303107,0.26838074773552584,25.590226498653283,890.1332377778697
143,20220721_053919_3620108077,0.22999999999999998,0.45000000000000007,25,0.2063809997986938,0.2792084970121928,20.002049997785694,854.1363166590412
144,20220722_222826_3620108076,0.19,0.1,20,0.22124793016326294,0.3715051046353695,20.679770306808926,100000.0
145,20220722_222826_3620108076,0.19,0.1,25,0.23098965726655538,0.18390435235082925,25.55435782802086,100000.0
146,20220722_222826_3620108076,0.19,0.15000000000000002,20,0.19647179544817034,0.3643634547430496,23.993833920425775,100000.0
147,20220722_222826_3620108076,0.19,0.15000000000000002,25,0.1977365956499519,0.33125840249876914,24.636095519833276,100000.0
148,20220722_222826_3620108076,0.19,0.20000000000000004,20,0.2492406754716644,0.46827759747190345,24.47048870456691,100000.0
149,20220722_222826_3620108076,0.19,0.20000000000000004,25,0.23041321066024675,0.22722908222871177,28.0004517438151,100000.0
150,20220722_222826_3620108076,0.19,0.25000000000000006,20,0.19061852854633224,0.44337449071593193,20.843947617933186,100000.0
151,20220722_222826_3620108076,0.19,0.25000000000000006,25,0.23712315449429247,0.19856344643092763,21.09995401677723,100000.0
152,20220722_222826_3620108076,0.19,0.30000000000000004,20,0.23482519860424098,0.42135910537990207,20.528530892636226,100000.0
153,20220722_222826_3620108076,0.19,0.30000000000000004,25,0.2025317363874986,0.310003361314529,22.153252543425136,100000.0
154,20220722_222826_3620108076,0.19,0.3500000000000001,20,0.22170072610486255,0.11673097920298964,24.005535094925115,100000.0
155,20220722_222826_3620108076,0.19,0.3500000000000001,25,0.21673108166735836,0.14568192184350945,22.115365423966058,100000.0
156,20220722_222826_3620108076,0.19,0.40000000000000013,20,0.19651195108093503,0.1352926343044677,29.20636206687034,100000.0
157,20220722_222826_3620108076,0.19,0.40000000000000013,25,0.24842838711921222,0.23349910576062607,28.58979720591407,100000.0
158,20220722_222826_3620108076,0.19,0.45000000000000007,20,0.224028649933946,0.2637259320068967,26.82112883508131,100000.0
159,20220722_222826_3620108076,0.19,0.45000000000000007,25,0.23433661647988663,0.4420363801653352,20.80273663006884,100000.0
160,20220722_222826_3620108076,0.21,0.1,20,0.21595530102167204,0.2302969342616197,27.443939072623177,100000.0
161,20220722_222826_3620108076,0.21,0.1,25,0.20859980234051972,0.18610150407589676,27.8237609371654,100000.0
162,20220722_222826_3620108076,0.21,0.15000000000000002,20,0.21120686754392246,0.22301344034487647,22.37492753520804,100000.0
163,20220722_222826_3620108076,0.21,0.15000000000000002,25,0.22237648069433155,0.4368410405541161,21.559356333244512,100000.0
164,20220722_222826_3620108076,0.21,0.20000000000000004,20,0.23405034208855513,0.4296847514104646,22.39406222429468,100000.0
165,20220722_222826_3620108076,0.21,0.20000000000000004,25,0.20886042269296717,0.15765300570627636,22.755383603976373,100000.0
166,20220722_222826_3620108076,0.21,0.25000000000000006,20,0.22324480827350793,0.17343658294912048,20.548931957674014,100000.0
167,20220722_222826_3620108076,0.21,0.25000000000000006,25,0.21402342061631813,0.3671879641242541,29.81217707759198,100000.0
168,20220722_222826_3620108076,0.21,0.30000000000000004,20,0.20235216745406046,0.1486600734272359,21.664749257256567,100000.0
169,20220722_222826_3620108076,0.21,0.30000000000000004,25,0.2411286613545462,0.22030519664183934,26.585648712280694,100000.0
170,20220722_222826_3620108076,0.21,0.3500000000000001,20,0.20360274792187782,0.2728857582799263,21.630954491500507,100000.0
171,20220722_222826_3620108076,0.21,0.3500000000000001,25,0.2435274614016602,0.37472767588854994,22.14765643867929,100000.0
172,20220722_222826_3620108076,0.21,0.40000000000000013,20,0.22762904346343646,0.44692242935909204,29.875199250324254,100000.0
173,20220722_222826_3620108076,0.21,0.40000000000000013,25,0.21098199574494964,0.200418547109936,23.111834578556287,100000.0
174,20220722_222826_3620108076,0.21,0.45000000000000007,20,0.22523252413126696,0.19434608164680883,20.653794794435203,100000.0
175,20220722_222826_3620108076,0.21,0.45000000000000007,25,0.24957023999551772,0.4205795537461016,20.946654859892465,100000.0
176,20220722_222826_3620108076,0.22999999999999998,0.1,20,0.19342814139345516,0.38496137265264896,29.014481645245503,100000.0
177,20220722_222826_3620108076,0.22999999999999998,0.1,25,0.1973114275413694,0.13620443755166248,27.423928955242005,100000.0
178,20220722_222826_3620108076,0.22999999999999998,0.15000000000000002,20,0.21029440725646018,0.37260286742118953,28.57453509549532,100000.0
179,20220722_222826_3620108076,0.22999999999999998,0.15000000000000002,25,0.21676939565216505,0.3713071700591124,29.739426014747117,100000.0
180,20220722_222826_3620108076,0.22999999999999998,0.20000000000000004,20,0.23720066686643312,0.2729330258722423,22.351759992121497,100000.0
181,20220722_222826_3620108076,0.22999999999999998,0.20000000000000004,25,0.21910560876562538,0.40687483529213375,25.335297925001917,100000.0
182,20220722_222826_3620108076,0.22999999999999998,0.25000000000000006,20,0.2164881220575346,0.2459730295831517,20.955149863552087,100000.0
183,20220722_222826_3620108076,0.22999999999999998,0.25000000000000006,25,0.24492134437663352,0.20726712632405234,28.035541257091797,100000.0
184,20220722_222826_3620108076,0.22999999999999998,0.30000000000000004,20,0.2372590966366011,0.14868920283774106,29.145239148658206,100000.0
185,20220722_222826_3620108076,0.22999999999999998,0.30000000000000004,25,0.2225713045362351,0.38035517400283114,24.047790771740406,100000.0
186,20220722_222826_3620108076,0.22999999999999998,0.3500000000000001,20,0.2417779957873713,0.45588508800067423,22.77186502038509,100000.0
187,20220722_222826_3620108076,0.22999999999999998,0.3500000000000001,25,0.20569137130079093,0.31292980135741805,21.057378433394568,100000.0
188,20220722_222826_3620108076,0.22999999999999998,0.40000000000000013,20,0.22523925878190174,0.49041942678120015,24.82596098683092,100000.0
189,20220722_222826_3620108076,0.22999999999999998,0.40000000000000013,25,0.20014075499737743,0.39251210787545376,23.320421866215085,100000.0
190,20220722_222826_3620108076,0.22999999999999998,0.45000000000000007,20,0.22484104367573524,0.3685786711735612,23.372693877909903,100000.0
191,20220722_222826_3620108076,0.22999999999999998,0.45000000000000007,25,0.24412742874562982,0.38922062602136165,21.41509203889589,100000.0
192,20220724_012227_3620110077,0.19,0.1,20,0.1907584261126911,0.2974166514444775,25.852736637674525,6549.705453596161
193,20220724_012227_3620110077,0.19,0.1,25,0.21092834274769826,0.3254758673565122,20.433618027188277,6510.41681212069
194,20220724_012227_3620110077,0.19,0.15000000000000002,20,0.19089015238171453,0.29472902573633053,25.96055755536793,6549.705453596161
195,20220724_012227_3620110077,0.19,0.15000000000000002,25,0.2091929883374839,0.3262491736272533,20.44543765400683,6510.41681212069
196,20220724_012227_3620110077,0.19,0.20000000000000004,20,0.20523462305665788,0.2766654392425113,27.835331273271603,6621.471425588831
197,20220724_012227_3620110077,0.19,0.20000000000000004,25,0.2071927132510917,0.27706159753623183,28.793796426972474,6621.471425588831
198,20220724_012227_3620110077,0.19,0.25000000000000006,20,0.190424566415833,0.29547130617864353,25.121243513239115,6549.705453596161
199,20220724_012227_3620110077,0.19,0.25000000000000006,25,0.21095772459242992,0.3251267245988963,22.789856954749013,6510.41681212069
200,20220724_012227_3620110077,0.19,0.30000000000000004,20,0.20749535155792218,0.3247360448530727,20.806218409351853,6510.41681212069
201,20220724_012227_3620110077,0.19,0.30000000000000004,25,0.2068496833321917,0.2722034883107264,27.94941100974529,6621.471425588831
202,20220724_012227_3620110077,0.19,0.3500000000000001,20,0.2031905996957584,0.27303102055025175,25.627070107351624,6621.471425588831
203,20220724_012227_3620110077,0.19,0.3500000000000001,25,0.20417337468824975,0.2810625262897897,25.31282895083691,6621.471425588831
204,20220724_012227_3620110077,0.19,0.40000000000000013,20,0.19153659013049512,0.2844399811161356,23.99744693120774,6487.653840061386
205,20220724_012227_3620110077,0.19,0.40000000000000013,25,0.2051053002627897,0.2729671227575835,27.95923333158405,6621.471425588831
206,20220724_012227_3620110077,0.19,0.45000000000000007,20,0.24103247026327862,0.3168332210388432,23.5428925680811,8849.123849804231
207,20220724_012227_3620110077,0.19,0.45000000000000007,25,0.20259251167490103,0.27263929221746513,25.23292805561257,6621.471425588831
208,20220724_012227_3620110077,0.21,0.1,20,0.19151896352309866,0.27792706657783867,27.69771859725999,6487.653840061386
209,20220724_012227_3620110077,0.21,0.1,25,0.20649039514196,0.2749320396122341,24.939641662837985,6621.471425588831
210,20220724_012227_3620110077,0.21,0.15000000000000002,20,0.19142569887233307,0.2744939552168317,28.143159500946812,6487.653840061386
211,20220724_012227_3620110077,0.21,0.15000000000000002,25,0.20983242697493945,0.27743692478239895,27.415590748745515,6621.471425588831
212,20220724_012227_3620110077,0.21,0.20000000000000004,20,0.20463924992672217,0.277792554155292,27.018067333260866,6621.471425588831
213,20220724_012227_3620110077,0.21,0.20000000000000004,25,0.20359864287815738,0.27543791471537765,25.746112698226447,6621.471425588831
214,20220724_012227_3620110077,0.21,0.25000000000000006,20,0.20978717892604593,0.32526271970601256,20.66486733278456,6510.41681212069
215,20220724_012227_3620110077,0.21,0.25000000000000006,25,0.20621674228169798,0.27584244738104086,27.168972007904927,6621.471425588831
216,20220724_012227_3620110077,0.21,0.30000000000000004,20,0.20440422911505382,0.27581487936816373,28.152101222960653,6621.471425588831
